"1040","3.1.10.14 - Religiones de la tradición indoeuropea: Hinduismo y budismo"
"1041","3.1.10.15 - Religión en Grecia y Roma"
"1042","3.1.10.16 - Las religiones de la América precolombina: Los aztecas, los mayas, los incas"
"1043","3.1.10.17 - Sociedad, cultura y religión de las sociedades prehistóricas hasta el Mundo Clásico"
"1044","3.1.10.18 - Sociedad, cultura y religión del Extremo Oriente"
"1045","3.1.10.19 - Sociedad, cultura y religión de las civilizaciones americanas"
"1028","3.1.10.2 - Las primeras manifestaciones religiosas"
"1029","3.1.10.3 - Las religiones monoteístas"
"1030","3.1.10.4 - Las religiones orientales: Hinduismo y budismo"
"1031","3.1.10.5 - La diversidad de respuestas ante el hecho religioso"
"1032","3.1.10.6 - Influencia de la religión en las manifestaciones artísticas y en la vida cotidiana"
"1033","3.1.10.7 - Los componentes temáticos del fenómeno religioso"
"1034","3.1.10.8 - El hecho religioso"
